,label,PCA_feature_2,PCA_feature_10,PCA_feature_11,PCA_feature_13,PCA_feature_14,PCA_feature_16,PCA_feature_20,PCA_feature_25,PCA_feature_33,PCA_feature_129,PCA_feature_147,PCA_feature_148,PCA_feature_150,PCA_feature_159,PCA_feature_160,PCA_feature_161,PCA_feature_167
96,0.0,-0.768419052170008,1.5816542384445698,-0.07444172470239277,0.33403601701441665,0.1865890131956843,-0.2609991335900122,0.41103673077590064,0.0803293271963062,-0.2872099611184068,1.218643241873707e-16,-6.938893903907228e-18,-1.8735013540549517e-16,-2.3678975447083417e-16,-2.218277644905342e-16,5.551115123125783e-17,-8.500145032286355e-17,-2.42861286636753e-17
97,0.0,-1.3912166019187195,-0.9903775413616064,0.3881745710262401,0.037697232470558284,-0.01922943025873114,-1.0834818226866771,-0.0048080275751731655,-0.6618344984671753,0.46721929213131763,-1.061650767297806e-15,-5.342948306008566e-16,2.1510571102112408e-16,2.1684043449710089e-16,4.38451358553138e-16,-9.020562075079397e-17,-1.6653345369377348e-16,1.942890293094024e-16
98,0.0,-3.610441544406949,1.7322757508119238,-0.10601581300164874,1.2300485663808218,-0.5871332877205796,-0.5616249537466482,-0.3163976930002174,-0.24649937929385296,0.4357547281414194,4.996003610813204e-16,-2.8449465006019636e-16,2.220446049250313e-16,-9.020562075079397e-17,-2.0816681711721685e-17,-5.551115123125783e-17,3.8163916471489756e-17,1.1449174941446927e-16
99,0.0,4.238926173017748,-0.34783654252653984,-0.7402655541459668,0.4507121897669417,0.38510356651639066,-0.16813252957011826,-0.17349143032831327,-0.041404921524440086,0.08516441389165164,-1.4224732503009818e-16,9.540979117872439e-17,-2.7755575615628914e-17,-1.6046192152785466e-16,-2.0816681711721685e-17,-2.220446049250313e-16,-1.6653345369377348e-16,6.938893903907228e-18
100,0.0,-0.04903897460306157,0.7861332383110541,-0.21063404157958263,-0.90040420359512,-0.47618423987206787,-0.4482991494804361,-0.2813183138928732,-0.5344610536073239,-0.24025614108391288,-4.683753385137379e-17,5.0306980803327406e-17,1.222980050563649e-16,9.84455572616838e-17,2.0816681711721685e-17,-3.642919299551295e-17,-1.6046192152785466e-16,-2.3592239273284576e-16
101,0.0,0.5639018827523223,-1.2092443403299824,0.49596802080376323,-0.3908175550736287,0.3701036324239162,-0.12815419305859316,0.046893354689296646,0.006484981642196474,0.5426520763038265,-5.204170427930421e-18,2.220446049250313e-16,3.8163916471489756e-16,2.3592239273284576e-16,1.474514954580286e-16,2.5153490401663703e-17,-8.500145032286355e-17,1.734723475976807e-16
102,0.0,4.660011804984351,1.8369670889253404,0.6994729582993957,-1.4987500578923076,-1.5066437094361482,0.43285384378431385,-0.2944605550817143,-0.4186359413066688,-0.4054345755034733,-2.1510571102112408e-16,-1.942890293094024e-16,-3.677613769070831e-16,1.3877787807814457e-16,2.7755575615628914e-17,6.938893903907228e-17,6.245004513516506e-17,-7.077671781985373e-16
103,0.0,2.52113668864295,0.08674064466093968,-0.18833130706869347,0.5223429545118805,-0.07706397499553336,0.18475103096553663,0.14466677526488858,-0.34309715069862284,0.4047786453319808,2.740863092043355e-16,9.020562075079397e-17,3.469446951953614e-17,-1.1102230246251565e-16,-2.498001805406602e-16,-1.3877787807814457e-17,1.8041124150158794e-16,-1.249000902703301e-16
104,0.0,-0.4592300087024288,-0.2768867247741156,0.709925621290903,1.4081954154278722,0.2853927076952097,-0.2400913118503904,0.20055802981537937,-0.22983445345296583,0.1081439924490167,-1.196959198423997e-16,2.255140518769849e-16,1.8041124150158794e-16,8.673617379884035e-18,-1.0408340855860843e-17,1.3183898417423734e-16,9.367506770274758e-17,2.0816681711721685e-17
105,0.0,1.3647682416264995,0.18765772190567354,0.750289379860863,0.35821431133794956,0.266739958201505,0.15892426534623716,0.8010034893871348,-0.12434647426161544,0.04520957146807354,3.400058012914542e-16,-1.1449174941446927e-16,-2.0122792321330962e-16,-1.3183898417423734e-16,-1.3877787807814457e-17,-1.474514954580286e-16,-1.9081958235744878e-17,-5.095750210681871e-17
107,0.0,0.9152348611389073,-0.021015685082240984,0.4249612374689962,0.24034457619928293,-0.17838047989538786,-0.7211186650177941,0.5384060809789567,0.2365047346206605,-0.09335869947774736,-3.2959746043559335e-17,-1.1102230246251565e-16,3.469446951953614e-17,1.1622647289044608e-16,-1.2902005852577503e-17,6.245004513516506e-17,-7.632783294297951e-17,1.9949319973733282e-16
108,0.0,-1.580252990062066,1.1284977026286,-0.4797262718311863,1.1060529923146911,1.1739482370050378,2.0132646644558356,0.6215007099277847,0.7135350145104733,0.6406068798609207,-1.1796119636642288e-16,1.3877787807814457e-16,2.3418766925686896e-17,6.288372600415926e-17,4.163336342344337e-17,0.0,-5.967448757360216e-16,2.706168622523819e-16
109,0.0,0.48749692559010926,1.1848189784088898,-0.8935852010164413,-0.110863724836721,0.18836759906274814,-0.19246768630249533,0.4411359264906144,-0.26597958242571457,0.08206146320996321,3.191891195797325e-16,2.42861286636753e-17,-1.7694179454963432e-16,-4.163336342344337e-17,-2.0990154059319366e-16,-1.97758476261356e-16,-1.5959455978986625e-16,5.898059818321144e-17
111,0.0,0.02907869202672214,-1.0013770676544655,0.28396181102895945,-0.07250781443450882,0.7858942078475475,-0.3235587551710835,-0.3806555246224,0.31707214682312435,0.3260996416837585,-4.163336342344337e-17,4.649058915617843e-16,5.487147194949138e-16,4.206704429243757e-16,1.0755285551056204e-16,6.938893903907228e-17,1.8735013540549517e-16,-9.367506770274758e-17
112,0.0,1.39460656164491,0.22280447492384475,0.8978006170848566,1.2686383784481627,-0.0010285449077004488,-1.2048138970574687,-0.5794236920511413,0.8109175993928037,-0.036755897153746636,-8.955509944730267e-17,-2.983724378680108e-16,1.9081958235744878e-16,6.591949208711867e-17,-1.4224732503009818e-16,1.942890293094024e-16,-1.1796119636642288e-16,-2.2898349882893854e-16
113,0.0,1.0249114329378968,0.15122965913293376,0.8473417293956027,0.254341371509722,0.7875407332311165,-0.4369494089345777,-0.16153070841564815,-0.6424634561692288,-0.07732110750726641,-1.5612511283791264e-17,-2.3158558404290375e-16,1.7520707107365752e-16,-8.153200337090993e-17,3.469446951953614e-18,-3.361026734705064e-17,1.734723475976807e-17,-1.7694179454963432e-16
114,0.0,-2.179575223250424,1.083674916269654,-0.7940724178081373,1.0034152170175183,1.7883745891749931,1.5305306108214354,-0.07384197915624582,-0.5270161758760632,-0.40796592507575263,-9.783840404509192e-16,3.0531133177191805e-16,3.3566899260151217e-16,2.8406096919120216e-17,7.632783294297951e-17,2.7755575615628914e-16,-3.8163916471489756e-16,4.787836793695988e-16
116,0.0,0.29963890267071147,1.1038025627923522,0.13593168524041244,1.1518158695509293,0.9856696265553423,1.1609924264379994,0.015141957431726777,0.4097013919189032,-0.22249434649702154,-1.124100812432971e-15,-2.7755575615628914e-17,1.723881454251952e-16,-1.739060284666749e-16,-2.220446049250313e-16,4.3021142204224816e-16,-6.591949208711867e-17,6.938893903907228e-16
117,0.0,-0.6166753026628167,0.38945193513147086,1.212543243878398,0.7964403903781706,0.19317307542521356,-0.4429334440032147,-0.004972069986267352,-0.6133699329010703,-0.05248570121510904,-6.938893903907228e-18,6.938893903907228e-17,-3.8163916471489756e-17,-2.636779683484747e-16,-2.42861286636753e-17,-2.7755575615628914e-17,-3.148523108897905e-16,3.3263322651855276e-16
118,0.0,2.04316282467521,0.31927525803369783,0.9145328863580083,0.20997814827803382,0.42399730318607015,-0.8259455102617758,-0.06535428231009299,-0.14387764880347242,-0.13281904598138944,-6.158268339717665e-17,8.326672684688674e-17,2.2898349882893854e-16,-1.1102230246251565e-16,6.591949208711867e-17,-1.5265566588595902e-16,0.0,-2.6020852139652106e-18
119,0.0,1.6339835905298654,0.3356902209290545,0.5242813338000185,-0.15758835125771353,-0.3358820861702667,-0.1971911379597429,1.2979732805659843,0.16377211244576623,0.047369906877681056,2.1163626406917047e-16,-2.0816681711721685e-16,1.5265566588595902e-16,1.2750217548429532e-16,6.938893903907228e-17,1.1102230246251565e-16,5.551115123125783e-17,1.3010426069826053e-17
